"photo_id","path"
4807097242,"http://vulpes.sefs.uw.edu/afra/images/480/4807097242.jpg"
4765881785,"http://vulpes.sefs.uw.edu/afra/images/476/4765881785.jpg"
4765881421,"http://vulpes.sefs.uw.edu/afra/images/476/4765881421.jpg"
4765881185,"http://vulpes.sefs.uw.edu/afra/images/476/4765881185.jpg"
521023042,"http://vulpes.sefs.uw.edu/afra/images/521/521023042.jpg"
521019740,"http://vulpes.sefs.uw.edu/afra/images/521/521019740.jpg"
521019724,"http://vulpes.sefs.uw.edu/afra/images/521/521019724.jpg"
521023100,"http://vulpes.sefs.uw.edu/afra/images/521/521023100.jpg"
521023048,"http://vulpes.sefs.uw.edu/afra/images/521/521023048.jpg"
521023036,"http://vulpes.sefs.uw.edu/afra/images/521/521023036.jpg"
521019734,"http://vulpes.sefs.uw.edu/afra/images/521/521019734.jpg"
521023096,"http://vulpes.sefs.uw.edu/afra/images/521/521023096.jpg"
521060575,"http://vulpes.sefs.uw.edu/afra/images/521/521060575.jpg"
521060535,"http://vulpes.sefs.uw.edu/afra/images/521/521060535.jpg"
521060529,"http://vulpes.sefs.uw.edu/afra/images/521/521060529.jpg"
521060525,"http://vulpes.sefs.uw.edu/afra/images/521/521060525.jpg"
521060479,"http://vulpes.sefs.uw.edu/afra/images/521/521060479.jpg"
4785282612,"http://vulpes.sefs.uw.edu/afra/images/478/4785282612.jpg"
4830901098,"http://vulpes.sefs.uw.edu/afra/images/483/4830901098.jpg"
5160913548,"http://vulpes.sefs.uw.edu/afra/images/516/5160913548.jpg"
5160309255,"http://vulpes.sefs.uw.edu/afra/images/516/5160309255.jpg"
5160911960,"http://vulpes.sefs.uw.edu/afra/images/516/5160911960.jpg"
5160308563,"http://vulpes.sefs.uw.edu/afra/images/516/5160308563.jpg"
5160306985,"http://vulpes.sefs.uw.edu/afra/images/516/5160306985.jpg"
5160309039,"http://vulpes.sefs.uw.edu/afra/images/516/5160309039.jpg"
5160309527,"http://vulpes.sefs.uw.edu/afra/images/516/5160309527.jpg"
5160911532,"http://vulpes.sefs.uw.edu/afra/images/516/5160911532.jpg"
5160307973,"http://vulpes.sefs.uw.edu/afra/images/516/5160307973.jpg"
5160308803,"http://vulpes.sefs.uw.edu/afra/images/516/5160308803.jpg"
5103511963,"http://vulpes.sefs.uw.edu/afra/images/510/5103511963.jpg"
229514326,"http://vulpes.sefs.uw.edu/afra/images/229/229514326.jpg"
484659978,"http://vulpes.sefs.uw.edu/afra/images/484/484659978.jpg"
4533193089,"http://vulpes.sefs.uw.edu/afra/images/453/4533193089.jpg"
357356222,"http://vulpes.sefs.uw.edu/afra/images/357/357356222.jpg"
4958365127,"http://vulpes.sefs.uw.edu/afra/images/495/4958365127.jpg"
364710747,"http://vulpes.sefs.uw.edu/afra/images/364/364710747.jpg"
364710753,"http://vulpes.sefs.uw.edu/afra/images/364/364710753.jpg"
411159493,"http://vulpes.sefs.uw.edu/afra/images/411/411159493.jpg"
411158953,"http://vulpes.sefs.uw.edu/afra/images/411/411158953.jpg"
411160055,"http://vulpes.sefs.uw.edu/afra/images/411/411160055.jpg"
411160459,"http://vulpes.sefs.uw.edu/afra/images/411/411160459.jpg"
411159223,"http://vulpes.sefs.uw.edu/afra/images/411/411159223.jpg"
411163719,"http://vulpes.sefs.uw.edu/afra/images/411/411163719.jpg"
411167204,"http://vulpes.sefs.uw.edu/afra/images/411/411167204.jpg"
411161516,"http://vulpes.sefs.uw.edu/afra/images/411/411161516.jpg"
411164384,"http://vulpes.sefs.uw.edu/afra/images/411/411164384.jpg"
411165761,"http://vulpes.sefs.uw.edu/afra/images/411/411165761.jpg"
411163395,"http://vulpes.sefs.uw.edu/afra/images/411/411163395.jpg"
411166979,"http://vulpes.sefs.uw.edu/afra/images/411/411166979.jpg"
411162663,"http://vulpes.sefs.uw.edu/afra/images/411/411162663.jpg"
411167344,"http://vulpes.sefs.uw.edu/afra/images/411/411167344.jpg"
411165326,"http://vulpes.sefs.uw.edu/afra/images/411/411165326.jpg"
411167747,"http://vulpes.sefs.uw.edu/afra/images/411/411167747.jpg"
411163187,"http://vulpes.sefs.uw.edu/afra/images/411/411163187.jpg"
411161863,"http://vulpes.sefs.uw.edu/afra/images/411/411161863.jpg"
411167558,"http://vulpes.sefs.uw.edu/afra/images/411/411167558.jpg"
411162991,"http://vulpes.sefs.uw.edu/afra/images/411/411162991.jpg"
411164953,"http://vulpes.sefs.uw.edu/afra/images/411/411164953.jpg"
411170714,"http://vulpes.sefs.uw.edu/afra/images/411/411170714.jpg"
411168478,"http://vulpes.sefs.uw.edu/afra/images/411/411168478.jpg"
